long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,None,
2363,0,20,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Кар'єр",,,,,,,,"Кар'єр",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,4308,,
2364,0,17,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Кар'єр",,,,,,,,"Кар'єр",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4310,,
2365,0,19,0,0,0,0,0,0,0,0,0,225.038192749,-1188.75695801,8.06681919098,628,943,4710,"Кар'єр",,,,,,,,"Кар'єр",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4307,,
2366,0,153,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Нафтопереробний Завод",,,,,,,,"Нафтопереробний Завод",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,4313,,
2367,0,151,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Нафтопереробний Завод",,,,,,,,"Нафтопереробний Завод",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,4314,,
2368,0,154,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Нафтопереробний Завод",,,,,,,,"Нафтопереробний Завод",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4312,,
2369,0,152,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Нафтопереробний Завод",,,,,,,,"Нафтопереробний Завод",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4315,,
2370,0,150,0,0,0,0,0,0,0,0,0,1267.11804199,-396.069458008,24.23371315,628,943,4710,"Нафтопереробний Завод",,,,,,,,"Нафтопереробний Завод",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,4311,,
2345,0,136,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Майстерня",,,,,,,,"Майстерня",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,4229,,
2346,0,138,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Майстерня",,,,,,,,"Майстерня",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,4230,,
2347,0,137,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Майстерня",,,,,,,,"Майстерня",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4228,,
2348,0,139,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Майстерня",,,,,,,,"Майстерня",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,4293,,
2349,0,135,0,0,0,0,0,0,0,0,0,772.734375,-805.51739502,6.61754703522,628,943,4710,"Майстерня",,,,,,,,"Майстерня",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,4294,,
