long,long,long,long,long,long,long,long,long,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,long,long,long,long,
4714,346,41,32453,0,0,0,0,0,"Сльози Зірок",,,,,,,,"Сльози Зірок",,,,,,,,0xFF01FE,2,0,0,0,140,
7117,347,41,733,0,0,0,0,0,"Юшка Західного Краю",,,,,,,,"Юшка Західного Краю",,,,,,,,0xFF01FE,2,0,0,0,140,
6943,346,41,2595,0,0,0,0,0,"Бочонок бурбона",,,,,,,,"Бочонок бурбона",,,,,,,,0xFF01FE,2,0,0,0,141,
7118,347,41,27659,0,0,0,0,0,"Котлета з прыгуаны",,,,,,,,"Котлета з прыгуаны",,,,,,,,0xFF01FE,2,0,0,0,141,
6555,347,41,42778,0,0,0,0,0,"Паек лицаря",,,,,,,,"Паек лицаря",,,,,,,,0xFF01FE,2,0,0,0,142,
6956,346,41,33445,0,0,0,0,0,"Мятный чай з медом",,,,,,,,"Мятный чай з медом",,,,,,,,0xFF01FE,2,0,0,0,142,
4715,346,41,17403,0,0,0,0,0,"Шипучка Хитрої Шестерні",,,,,,,,"Шипучка Хитрої Шестерні",,,,,,,,0xFF01FE,2,0,0,0,143,
7119,347,41,29450,0,0,0,0,0,"Телаарский виноград",,,,,,,,"Телаарский виноград",,,,,,,,0xFF01FE,2,0,0,0,143,
6572,347,41,33924,0,0,0,0,0,"Вкусный шоколадний торт",,,,,,,,"Вкусный шоколадний торт",,,,,,,,0xFF01FE,2,0,0,0,144,
6944,346,41,2686,0,0,0,0,0,"Громовой ель",,,,,,,,"Громовой ель",,,,,,,,0xFF01FE,2,0,0,0,144,
6873,347,41,29448,0,0,0,0,0,"Плавленый сир маг'харов",,,,,,,,"Плавленый сир маг'харов",,,,,,,,0xFF01FE,2,0,0,0,145,
6957,346,41,35720,0,0,0,0,0,"Личная печатка Повелителя льоду",,,,,,,,"Личная печатка Повелителя льоду",,,,,,,,0xFF01FE,2,0,0,0,145,
4716,346,41,38466,0,0,0,0,0,"Сера Сульфурона",,,,,,,,"Сера Сульфурона",,,,,,,,0xFF01FE,2,0,0,0,146,
7120,347,41,4537,0,0,0,0,0,"Банан Тек'Абим",,,,,,,,"Банан Тек'Абим",,,,,,,,0xFF01FE,2,0,0,0,146,
6697,347,41,3666,0,0,0,0,0,"Липкий павуковий торт",,,,,,,,"Липкий павуковий торт",,,,,,,,0xFF01FE,2,0,0,0,147,
6945,346,41,2894,0,0,0,0,0,"Болтливое пиво",,,,,,,,"Болтливое пиво",,,,,,,,0xFF01FE,2,0,0,0,147,
6958,346,41,35954,0,0,0,0,0,"Подслащенное козье молоко",,,,,,,,"Подслащенное козье молоко",,,,,,,,0xFF01FE,2,0,0,0,148,
7121,347,41,3728,0,0,0,0,0,"Соковитий стейк з м'яса лева",,,,,,,,"Соковитий стейк з м'яса лева",,,,,,,,0xFF01FE,2,0,0,0,148,
4717,346,41,1708,0,0,0,0,0,"Солодкий нектар",,,,,,,,"Солодкий нектар",,,,,,,,0xFF01FE,2,0,0,0,149,
7122,347,41,27858,0,0,0,0,0,"Карп з Сонячного Ключа",,,,,,,,"Карп з Сонячного Ключа",,,,,,,,0xFF01FE,2,0,0,0,149,
6874,347,41,34748,0,0,0,0,0,"Кушанье з мамонта",,,,,,,,"Кушанье з мамонта",,,,,,,,0xFF01FE,2,0,0,0,150,
6959,346,41,37253,0,0,0,0,0,"Снежевичный сок",,,,,,,,"Снежевичный сок",,,,,,,,0xFF01FE,2,0,0,0,150,
6698,347,41,724,0,0,0,0,0,"Пиріг з печінки кровоклика",,,,,,,,"Пиріг з печінки кровоклика",,,,,,,,0xFF01FE,2,0,0,0,151,
6946,346,41,5265,0,0,0,0,0,"Разбавленное пиво",,,,,,,,"Разбавленное пиво",,,,,,,,0xFF01FE,2,0,0,0,151,
4718,346,41,7676,0,0,0,0,0,"Артишоковый чай",,,,,,,,"Артишоковый чай",,,,,,,,0xFF01FE,2,0,0,0,152,
7123,347,41,5477,0,0,0,0,0,"Юшка з долгонога",,,,,,,,"Юшка з долгонога",,,,,,,,0xFF01FE,2,0,0,0,152,
6875,347,41,24539,0,0,0,0,0,"Болотні сыроежки",,,,,,,,"Болотні сыроежки",,,,,,,,0xFF01FE,2,0,0,0,153,
6960,346,41,38350,0,0,0,0,0,"""Глубинная бомба"" мурлоков",,,,,,,,"""Глубинная бомба"" мурлоков",,,,,,,,0xFF01FE,2,0,0,0,153,
6947,346,41,5342,0,0,0,0,0,"Пунш Ящера",,,,,,,,"Пунш Ящера",,,,,,,,0xFF01FE,2,0,0,0,154,
7124,347,41,7228,0,0,0,0,0,"Клубничное мороженое Тигуля і Форора",,,,,,,,"Клубничное мороженое Тигуля і Форора",,,,,,,,0xFF01FE,2,0,0,0,154,
5190,346,41,23586,0,0,0,0,0,"Эль з Заоблачного пика",,,,,,,,"Эль з Заоблачного пика",,,,,,,,0xFF01FE,2,0,0,0,155,
6876,347,41,35953,0,0,0,0,0,"Приправленное медом карибу",,,,,,,,"Приправленное медом карибу",,,,,,,,0xFF01FE,2,0,0,0,155,
6948,346,41,9260,0,0,0,0,0,"Крепленый ром",,,,,,,,"Крепленый ром",,,,,,,,0xFF01FE,2,0,0,0,156,
7125,347,41,4540,0,0,0,0,0,"Черствая краюха хліба",,,,,,,,"Черствая краюха хліба",,,,,,,,0xFF01FE,2,0,0,0,156,
6556,347,41,33449,0,0,0,0,0,"Хрустящая лепешка",,,,,,,,"Хрустящая лепешка",,,,,,,,0xFF01FE,2,0,0,0,157,
6961,346,41,38698,0,0,0,0,0,"Горькая плазма",,,,,,,,"Горькая плазма",,,,,,,,0xFF01FE,2,0,0,0,157,
5191,346,41,37900,0,0,0,0,0,"Ароматная медовуха",,,,,,,,"Ароматная медовуха",,,,,,,,0xFF01FE,2,0,0,0,158,
6699,347,41,17407,0,0,0,0,0,"Домашний пирожок Гракку",,,,,,,,"Домашний пирожок Гракку",,,,,,,,0xFF01FE,2,0,0,0,158,
6877,347,41,34754,0,0,0,0,0,"Сытное кушанье з мамонта",,,,,,,,"Сытное кушанье з мамонта",,,,,,,,0xFF01FE,2,0,0,0,159,
6949,346,41,9360,0,0,0,0,0,"Золото Куэрго",,,,,,,,"Золото Куэрго",,,,,,,,0xFF01FE,2,0,0,0,159,
6878,347,41,13934,0,0,0,0,0,"Стейк з мощь-риби",,,,,,,,"Стейк з мощь-риби",,,,,,,,0xFF01FE,2,0,0,0,160,
6962,346,41,39520,0,0,0,0,0,"Кунгалуш",,,,,,,,"Кунгалуш",,,,,,,,0xFF01FE,2,0,0,0,160,
5192,346,41,37490,0,0,0,0,0,"Ароматная медовуха",,,,,,,,"Ароматная медовуха",,,,,,,,0xFF01FE,2,0,0,0,161,
6451,347,41,42942,0,0,0,0,0,"Печеный морской диявол",,,,,,,,"Печеный морской диявол",,,,,,,,0xFF01FE,2,0,0,0,161,
6573,347,41,6522,0,0,0,0,0,"Загадкова риба",,,,,,,,"Загадкова риба",,,,,,,,0xFF01FE,2,0,0,0,162,
6950,346,41,9361,0,0,0,0,0,"Куэрго ""Золотое"" з червячком",,,,,,,,"Куэрго ""Золотое"" з червячком",,,,,,,,0xFF01FE,2,0,0,0,162,
6879,347,41,34758,0,0,0,0,0,"Сочные сосиски з люторога",,,,,,,,"Сочные сосиски з люторога",,,,,,,,0xFF01FE,2,0,0,0,163,
6963,346,41,40035,0,0,0,0,0,"Медовуха",,,,,,,,"Медовуха",,,,,,,,0xFF01FE,2,0,0,0,163,
5193,346,41,37903,0,0,0,0,0,"Светлое пиво Чорної скелі",,,,,,,,"Светлое пиво Чорної скелі",,,,,,,,0xFF01FE,2,0,0,0,164,
6700,347,41,21215,0,0,0,0,0,"Кекс Гракку з м'ясом і фруктами",,,,,,,,"Кекс Гракку з м'ясом і фруктами",,,,,,,,0xFF01FE,2,0,0,0,164,
6880,347,41,32686,0,0,0,0,0,"Потрошки удачі Минго",,,,,,,,"Потрошки удачі Минго",,,,,,,,0xFF01FE,2,0,0,0,165,
6964,346,41,40036,0,0,0,0,0,"Бренди з снежной сливы",,,,,,,,"Бренди з снежной сливы",,,,,,,,0xFF01FE,2,0,0,0,165,
6701,347,41,34753,0,0,0,0,0,"Пир на весь мир",,,,,,,,"Пир на весь мир",,,,,,,,0xFF01FE,2,0,0,0,166,
6951,346,41,11846,0,0,0,0,0,"Особое пойло Визбанга",,,,,,,,"Особое пойло Визбанга",,,,,,,,0xFF01FE,2,0,0,0,166,
5194,346,41,37493,0,0,0,0,0,"Светлое пиво Чорної скелі",,,,,,,,"Светлое пиво Чорної скелі",,,,,,,,0xFF01FE,2,0,0,0,167,
6881,347,41,8364,0,0,0,0,0,"Мифрилоголовая форель",,,,,,,,"Мифрилоголовая форель",,,,,,,,0xFF01FE,2,0,0,0,167,
5195,346,41,37906,0,0,0,0,0,"Двоичное пойло",,,,,,,,"Двоичное пойло",,,,,,,,0xFF01FE,2,0,0,0,168,
6882,347,41,11415,0,0,0,0,0,"Смесь ягод",,,,,,,,"Смесь ягод",,,,,,,,0xFF01FE,2,0,0,0,168,
6557,347,41,4599,0,0,0,0,0,"Кусок ветчины",,,,,,,,"Кусок ветчины",,,,,,,,0xFF01FE,2,0,0,0,169,
6968,346,41,43086,0,0,0,0,0,"Свіже яблучний сок",,,,,,,,"Свіже яблучний сок",,,,,,,,0xFF01FE,2,0,0,0,169,
6702,347,41,34760,0,0,0,0,0,"Костечешуйный луциан – гриль",,,,,,,,"Костечешуйный луциан – гриль",,,,,,,,0xFF01FE,2,0,0,0,170,
6953,346,41,18300,0,0,0,0,0,"Хиджальский нектар",,,,,,,,"Хиджальский нектар",,,,,,,,0xFF01FE,2,0,0,0,170,
6883,347,41,4542,0,0,0,0,0,"Подмокший кукурузный хлеб",,,,,,,,"Подмокший кукурузный хлеб",,,,,,,,0xFF01FE,2,0,0,0,171,
6966,346,41,40357,0,0,0,0,0,"Ворчуничный сок",,,,,,,,"Ворчуничный сок",,,,,,,,0xFF01FE,2,0,0,0,171,
5196,346,41,37496,0,0,0,0,0,"Двоичное пойло",,,,,,,,"Двоичное пойло",,,,,,,,0xFF01FE,2,0,0,0,172,
6884,347,41,31672,0,0,0,0,0,"Ребрышки Мок'Натала",,,,,,,,"Ребрышки Мок'Натала",,,,,,,,0xFF01FE,2,0,0,0,172,
6454,347,41,27636,0,0,0,0,0,"Закуска з летучей миші",,,,,,,,"Закуска з летучей миші",,,,,,,,0xFF01FE,2,0,0,0,173,
6954,346,41,23704,0,0,0,0,0,"Портер Вічної Пісні",,,,,,,,"Портер Вічної Пісні",,,,,,,,0xFF01FE,2,0,0,0,173,
6574,347,41,29393,0,0,0,0,0,"Алмазные ягоды",,,,,,,,"Алмазные ягоды",,,,,,,,0xFF01FE,2,0,0,0,174,
6967,346,41,42777,0,0,0,0,0,"Бурдюк лицаря",,,,,,,,"Бурдюк лицаря",,,,,,,,0xFF01FE,2,0,0,0,174,
6885,347,41,12218,0,0,0,0,0,"Чудовищный омлет",,,,,,,,"Чудовищный омлет",,,,,,,,0xFF01FE,2,0,0,0,175,
9498,346,41,1262,0,0,0,0,0,"Бочонок громоварского светлого",,,,,,,,"Бочонок громоварского светлого",,,,,,,,0xFF01FE,2,0,0,0,175,
6703,347,41,9681,0,0,0,0,0,"Жареные ножки королевского краба",,,,,,,,"Жареные ножки королевского краба",,,,,,,,0xFF01FE,2,0,0,0,176,
9499,346,41,37898,0,0,0,0,0,"Зимовий пилзнер",,,,,,,,"Зимовий пилзнер",,,,,,,,0xFF01FE,2,0,0,0,176,
6886,347,41,4602,0,0,0,0,0,"Полуночная тыква",,,,,,,,"Полуночная тыква",,,,,,,,0xFF01FE,2,0,0,0,177,
9500,346,41,37901,0,0,0,0,0,"Пенная брага Метока",,,,,,,,"Пенная брага Метока",,,,,,,,0xFF01FE,2,0,0,0,177,
6704,347,41,27664,0,0,0,0,0,"Жареная ильница",,,,,,,,"Жареная ильница",,,,,,,,0xFF01FE,2,0,0,0,178,
9501,346,41,37902,0,0,0,0,0,"Весняний портер",,,,,,,,"Весняний портер",,,,,,,,0xFF01FE,2,0,0,0,178,
6887,347,41,18632,0,0,0,0,0,"Изумительный соус з Луноречья",,,,,,,,"Изумительный соус з Луноречья",,,,,,,,0xFF01FE,2,0,0,0,179,
9502,346,41,37904,0,0,0,0,0,"Пойло Тернистої долини",,,,,,,,"Пойло Тернистої долини",,,,,,,,0xFF01FE,2,0,0,0,179,
6888,347,41,28486,0,0,0,0,0,"Изумительный кекс Мозера",,,,,,,,"Изумительный кекс Мозера",,,,,,,,0xFF01FE,2,0,0,0,180,
10498,346,41,37497,0,0,0,0,0,"Осенний желудевый ель",,,,,,,,"Осенний желудевый ель",,,,,,,,0xFF01FE,2,0,0,0,180,
6558,347,41,3665,0,0,0,0,0,"Неймовірно смачний омлет",,,,,,,,"Неймовірно смачний омлет",,,,,,,,0xFF01FE,2,0,0,0,181,
10499,346,41,37498,0,0,0,0,0,"Горькое пойло Бартлетта",,,,,,,,"Горькое пойло Бартлетта",,,,,,,,0xFF01FE,2,0,0,0,181,
6705,347,41,34762,0,0,0,0,0,"Подкаменщик-гриль",,,,,,,,"Подкаменщик-гриль",,,,,,,,0xFF01FE,2,0,0,0,182,
10500,346,41,37495,0,0,0,0,0,"Дренейский жидкий ель",,,,,,,,"Дренейский жидкий ель",,,,,,,,0xFF01FE,2,0,0,0,182,
6889,347,41,4544,0,0,0,0,0,"Мулгорский хлеб з прянощами",,,,,,,,"Мулгорский хлеб з прянощами",,,,,,,,0xFF01FE,2,0,0,0,183,
10501,346,41,37489,0,0,0,0,0,"Пряное пиво Иззарда",,,,,,,,"Пряное пиво Иззарда",,,,,,,,0xFF01FE,2,0,0,0,183,
6890,347,41,3663,0,0,0,0,0,"Суп з плавников мурлока",,,,,,,,"Суп з плавников мурлока",,,,,,,,0xFF01FE,2,0,0,0,184,
10502,346,41,37899,0,0,0,0,0,"Пряное пиво Иззарда",,,,,,,,"Пряное пиво Иззарда",,,,,,,,0xFF01FE,2,0,0,0,184,
6456,347,41,2888,0,0,0,0,0,"Кабанячі ребрышки в пиве",,,,,,,,"Кабанячі ребрышки в пиве",,,,,,,,0xFF01FE,2,0,0,0,185,
10503,346,41,37499,0,0,0,0,0,"Личная печатка Повелителя льоду",,,,,,,,"Личная печатка Повелителя льоду",,,,,,,,0xFF01FE,2,0,0,0,185,
6575,347,41,5478,0,0,0,0,0,"Юшка з пещерной крысы",,,,,,,,"Юшка з пещерной крысы",,,,,,,,0xFF01FE,2,0,0,0,186,
10504,346,41,37491,0,0,0,0,0,"Пенная брага Метока",,,,,,,,"Пенная брага Метока",,,,,,,,0xFF01FE,2,0,0,0,186,
6891,347,41,3770,0,0,0,0,0,"Баранья котлета",,,,,,,,"Баранья котлета",,,,,,,,0xFF01FE,2,0,0,0,187,
10505,346,41,23492,0,0,0,0,0,"Особливе запаси ""Прикосновения Сонця""",,,,,,,,"Особливе запаси ""Прикосновения Сонця""",,,,,,,,0xFF01FE,2,0,0,0,187,
6706,347,41,30355,0,0,0,0,0,"Жареные клубни долини Примарного Місяця",,,,,,,,"Жареные клубни долини Примарного Місяця",,,,,,,,0xFF01FE,2,0,0,0,188,
10506,346,41,37492,0,0,0,0,0,"Весняний портер",,,,,,,,"Весняний портер",,,,,,,,0xFF01FE,2,0,0,0,188,
6892,347,41,12214,0,0,0,0,0,"Загадкова похлебка",,,,,,,,"Загадкова похлебка",,,,,,,,0xFF01FE,2,0,0,0,189,
10618,346,41,46319,0,0,0,0,0,"""Турнирное забралистое""",,,,,,,,"""Турнирное забралистое""",,,,,,,,0xFF01FE,2,0,0,0,189,
6707,347,41,13928,0,0,0,0,0,"Кальмар-гриль",,,,,,,,"Кальмар-гриль",,,,,,,,0xFF01FE,2,0,0,0,190,
10978,346,41,37488,0,0,0,0,0,"Зимовий пилзнер",,,,,,,,"Зимовий пилзнер",,,,,,,,0xFF01FE,2,0,0,0,190,
6893,347,41,34780,0,0,0,0,0,"Рацион наару",,,,,,,,"Рацион наару",,,,,,,,0xFF01FE,2,0,0,0,191,
6894,347,41,13931,0,0,0,0,0,"Суп з нічного луциана",,,,,,,,"Суп з нічного луциана",,,,,,,,0xFF01FE,2,0,0,0,192,
6559,347,41,42998,0,0,0,0,0,"Стейк з каракатицы",,,,,,,,"Стейк з каракатицы",,,,,,,,0xFF01FE,2,0,0,0,193,
6708,347,41,11444,0,0,0,0,0,"М'ясо вепря з ""Угрюмого обжоры""",,,,,,,,"М'ясо вепря з ""Угрюмого обжоры""",,,,,,,,0xFF01FE,2,0,0,0,194,
6895,347,41,34747,0,0,0,0,0,"Пінвічна похлебка",,,,,,,,"Пінвічна похлебка",,,,,,,,0xFF01FE,2,0,0,0,195,
6896,347,41,32685,0,0,0,0,0,"Цыплячьи крильця з Огри'лы",,,,,,,,"Цыплячьи крильця з Огри'лы",,,,,,,,0xFF01FE,2,0,0,0,196,
6484,347,41,12213,0,0,0,0,0,"Десерт з мертвечины",,,,,,,,"Десерт з мертвечины",,,,,,,,0xFF01FE,2,0,0,0,197,
6576,347,41,21023,0,0,0,0,0,"Запальні химеровые отбивные Могиля",,,,,,,,"Запальні химеровые отбивные Могиля",,,,,,,,0xFF01FE,2,0,0,0,198,
6897,347,41,30358,0,0,0,0,0,"Оронокский корень спритності",,,,,,,,"Оронокский корень спритності",,,,,,,,0xFF01FE,2,0,0,0,199,
6709,347,41,40356,0,0,0,0,0,"Ворчуника",,,,,,,,"Ворчуника",,,,,,,,0xFF01FE,2,0,0,0,200,
6898,347,41,30357,0,0,0,0,0,"Оронокский корень спритності",,,,,,,,"Оронокский корень спритності",,,,,,,,0xFF01FE,2,0,0,0,201,
6710,347,41,19995,0,0,0,0,0,"М'ясо вепря з свята врожаю",,,,,,,,"М'ясо вепря з свята врожаю",,,,,,,,0xFF01FE,2,0,0,0,202,
6899,347,41,30361,0,0,0,0,0,"Оронокский корень сили заклинань",,,,,,,,"Оронокский корень сили заклинань",,,,,,,,0xFF01FE,2,0,0,0,203,
6900,347,41,30359,0,0,0,0,0,"Оронокский корень сили",,,,,,,,"Оронокский корень сили",,,,,,,,0xFF01FE,2,0,0,0,204,
6560,347,41,42431,0,0,0,0,0,"Даларанське пирожное",,,,,,,,"Даларанське пирожное",,,,,,,,0xFF01FE,2,0,0,0,205,
6711,347,41,19696,0,0,0,0,0,"Хліб нового врожаю",,,,,,,,"Хліб нового врожаю",,,,,,,,0xFF01FE,2,0,0,0,206,
6901,347,41,38427,0,0,0,0,0,"Маринованное яйце",,,,,,,,"Маринованное яйце",,,,,,,,0xFF01FE,2,0,0,0,207,
6902,347,41,34765,0,0,0,0,0,"Маринованная клыкозубая сельдь",,,,,,,,"Маринованная клыкозубая сельдь",,,,,,,,0xFF01FE,2,0,0,0,208,
6483,347,41,17344,0,0,0,0,0,"Леденцовая палочка",,,,,,,,"Леденцовая палочка",,,,,,,,0xFF01FE,2,0,0,0,209,
6561,347,41,43268,0,0,0,0,0,"Юшка з моллюсков по-даларански",,,,,,,,"Юшка з моллюсков по-даларански",,,,,,,,0xFF01FE,2,0,0,0,210,
6903,347,41,19305,0,0,0,0,0,"Маринованная ножка кодо",,,,,,,,"Маринованная ножка кодо",,,,,,,,0xFF01FE,2,0,0,0,211,
6712,347,41,19996,0,0,0,0,0,"Риба з свята врожаю",,,,,,,,"Риба з свята врожаю",,,,,,,,0xFF01FE,2,0,0,0,212,
6904,347,41,27665,0,0,0,0,0,"Вареный луфарь",,,,,,,,"Вареный луфарь",,,,,,,,0xFF01FE,2,0,0,0,213,
6577,347,41,12217,0,0,0,0,0,"М'ясо в соусе ""Дихання дракона""",,,,,,,,"М'ясо в соусе ""Дихання дракона""",,,,,,,,0xFF01FE,2,0,0,0,214,
6905,347,41,35951,0,0,0,0,0,"Вареный императорский лосось",,,,,,,,"Вареный императорский лосось",,,,,,,,0xFF01FE,2,0,0,0,215,
6906,347,41,34764,0,0,0,0,0,"Варена медуза",,,,,,,,"Варена медуза",,,,,,,,0xFF01FE,2,0,0,0,216,
