long,str,
27568,"Вменяемый подопытный",
27569,"Подопытный Драконьего Погоста",
27570,"Піхотинець Бомбардировки",
27571,"Преображенный бойовий конь",
27572,"Преображенный зверолов-самец",
27573,"Самец кодо",
27574,"Тора Громыхала",
27575,"Алексий Баров",
27576,"Лиловый лотос",
27577,"Прыг-о-трон-4000",
27578,"Хар'коанская кішка",
27579,"Драконида-сновидица",
27580,"Воїн Багряного ордену",
27581,"Бомбометатель Альянсу",
27582,"Бомбометатель Орди",
27583,"Противовоздушная гармата Альянсу",
27584,"Противовоздушная гармата Орди",
27585,"Майстер гірничої справи з Заоблачного пика",
27586,"Шаманка стихій Турлога",
27587,"Старейшина Крутой Ріг",
27588,"Шаман стихій Мулфорт",
27589,"Тлеющий змій",
27590,"Ткач туманів з стаи Мохошкуров",
27591,"Стальные Глаза",
27592,"Несамовитий кипятень",
27593,"Разгневанная буря",
27594,"Снежный великан-штормовестник",
27595,"Парящий дух сніжного великана",
27596,"Вартовий Степей",
27597,"Виллиден Маршалл",
27598,"Осененный луной совух",
27599,"Верховий білий ведмідь",
27600,"Маленькая помощница Дедушки Зими",
27601,"Помощник Дедушки Зими",
27602,"Ислена Заклинательница Води",
27603,"Вихор пилюки",
27604,"Йети з холмов ледополоха",
27605,"Гармата ""Сестренки милосердия""",
27606,"Алгалон Наблюдатель",
27607,"Аполлон",
27608,"Ар'тор, сын Оронока",
27609,"Атакующее тлеющее створення",
27610,"Атакуючий тлеющий скелет",
27611,"Бейли Кам'яна Мантия",
27612,"Берсерк з закаленной стали",
27613,"Букмекер Вел'джен",
27614,"Букмекер Ирод",
27615,"Вірний мул",
27616,"Верховний правитель Саурфанг",
27617,"Взятый в найм вьючный мул",
27618,"Воздухоплаватель станції Выкрутеня",
27619,"Вовк застави Бор'горок",
27620,"Чарівна мітла",
27621,"Волшебное завихрение",
27622,"Воспитанник клану Драконової Пащі",
27623,"Врагорез-4000",
27624,"Гоблинская наземная мина",
27625,"Голодный клыкарр",
27626,"Горила Мглистой долини",
27627,"Грань Кинны",
27628,"Гроддокский грудобой",
27629,"Гунда Потужний Молот",
27630,"Дракон Порожнечі капітана Приборкувача Небес",
27631,"Дэвид Уэйн",
27632,"Захисник Зим'Торги",
27633,"Земельник-строитель",
27634,"Имиржар-ваятельница стихій",
27635,"Инженерная бригада станції Выкрутеня",
27636,"Інженер-экспериментатор Теззла",
27637,"Ирод Забияка",
27638,"Испытательный ветролет",
27639,"Кибли Киллогерц",
27640,"Кіготь Жаху",
27641,"Кокон з улья Зора",
27642,"Команда разработчиков WoW",
27643,"Командир Элигор Вісник Світанку",
27644,"Крас",
27645,"Летучий скат",
27646,"Лорд Афрасаcтраз",
27647,"Маршал північного Оплота Дун Болдара",
27648,"Маршал южного Оплота Дун Болдара",
27649,"Мертвый послушник Мам'тота",
27650,"Мечтательный дракончик",
27651,"Міні-Діабло",
27652,"Некроз",
27653,"Ополченец Далечья",
27654,"Досвідчений аптекар Фаранелл",
27655,"Оракул з гнездовья Литик",
27656,"Остропил",
27657,"Стерв'ятник з племені Трепещущего Тростника",
27658,"Плевальщик Кришталевої Павутини",
27659,"Пленная бруннхильдарка",
27660,"Пойманный летучий скат",
27661,"Портал Легіону",
